,dateRep,cases,countriesAndTerritories,flag
4349,2020-03-22,12,Liberia,0.0
4261,2020-03-22,1426,Lebanon,6.0
4847,2020-03-22,81,Monaco,0.0
4236,2020-03-22,611,Latvia,2.0
4216,2020-03-22,29,Kyrgyzstan,0.0
4927,2020-03-22,32,Mongolia,0.0
4127,2020-03-22,1943,Kuwait,8.0
4111,2020-03-22,111,Kosovo,0.0
4943,2020-03-22,51,Montenegro,0.0
4957,2020-03-22,2,Montserrat,0.0
3470,2020-03-22,209494,Iran,25.0
4662,2020-03-22,129,Maldives,0.0
5571,2020-03-22,396,Oman,0.0
5801,2020-03-22,111,Paraguay,0.0
3061,2020-03-22,61,Guatemala,0.0
3176,2020-03-22,658,Hungary,2.0
5790,2020-03-22,2,Papua_New_Guinea,0.0
3078,2020-03-22,3,Guernsey,0.0
3158,2020-03-22,114,Honduras,0.0
5657,2020-03-22,2475,Pakistan,6.0
6581,2020-03-22,908,Slovakia,4.0
6080,2020-03-22,2161,Romania,8.0
3090,2020-03-22,10,Guinea,0.0
3141,2020-03-22,8,Holy_See,0.0
5768,2020-03-22,1017,Panama,4.0
5314,2020-03-22,65,Nigeria,0.0
3129,2020-03-22,6,Haiti,0.0
3112,2020-03-22,33,Guyana,0.0
3294,2020-03-22,1901,India,6.0
7060,2020-03-22,30785,Switzerland,16.0
5744,2020-03-22,503,Palestine,0.0
5821,2020-03-22,1382,Peru,5.0
5479,2020-03-22,13978,Norway,16.0
3385,2020-03-22,1811,Indonesia,7.0
3048,2020-03-22,44,Guam,0.0
7161,2020-03-22,1950,Taiwan,4.0
5395,2020-03-22,345,North_Macedonia,0.0
6605,2020-03-22,2626,Slovenia,9.0
8,2020-03-23,213,Afghanistan,0.0
6762,2020-03-23,152822,Spain,21.0
5844,2020-03-23,2343,Philippines,9.0
1128,2020-03-23,664,Brunei_Darussalam,0.0
4711,2020-03-23,13,Mauritania,0.0
4926,2020-03-23,42,Mongolia,0.0
123,2020-03-23,440,Andorra,1.0
1384,2020-03-23,8,Cape_Verde,0.0
7901,2020-03-23,5,Zimbabwe,0.0
6421,2020-03-23,380,Senegal,0.0
6304,2020-03-23,1545,San_Marino,7.0
5767,2020-03-23,1330,Panama,5.0
7636,2020-03-23,29,United_Republic_of_Tanzania,0.0
5789,2020-03-23,3,Papua_New_Guinea,0.0
1149,2020-03-23,974,Bulgaria,4.0
4740,2020-03-23,1392,Mexico,5.0
1273,2020-03-23,129,Cameroon,0.0
5820,2020-03-23,1745,Peru,6.0
6395,2020-03-23,2308,Saudi_Arabia,8.0
5958,2020-03-23,6933,Portugal,10.0
1292,2020-03-23,7888,Canada,12.0
1190,2020-03-23,344,Cambodia,0.0
5800,2020-03-23,133,Paraguay,0.0
100,2020-03-23,635,Albania,0.0
4824,2020-03-23,449,Moldova,0.0
7888,2020-03-23,11,Zambia,0.0
6279,2020-03-23,18,Saint_Lucia,0.0
90,2020-03-23,4,Angola,0.0
1171,2020-03-23,277,Burkina_Faso,0.0
6443,2020-03-23,1011,Serbia,4.0
4728,2020-03-23,57,Mauritius,0.0
4846,2020-03-23,104,Monaco,0.0
4942,2020-03-23,72,Montenegro,0.0
7783,2020-03-23,265,Venezuela,0.0
233,2020-03-23,4,Antigua_and_Barbuda,0.0
1034,2020-03-23,5804,Brazil,9.0
4689,2020-03-23,469,Malta,0.0
362,2020-03-23,7976,Australia,13.0
6604,2020-03-23,3040,Slovenia,10.0
753,2020-03-23,41,Barbados,0.0
5289,2020-03-23,6,Nicaragua,0.0
736,2020-03-23,107,Bangladesh,0.0
7750,2020-03-23,669,Uruguay,3.0
5478,2020-03-23,16110,Norway,17.0
7800,2020-03-23,1413,Vietnam,1.0
454,2020-03-23,18860,Austria,15.0
6645,2020-03-23,1274,South_Africa,5.0
645,2020-03-23,3655,Bahrain,14.0
5302,2020-03-23,3,Niger,0.0
631,2020-03-23,17,Bahamas,0.0
7767,2020-03-23,188,Uzbekistan,0.0
6630,2020-03-23,7,Somalia,0.0
5394,2020-03-23,459,North_Macedonia,1.0
5313,2020-03-23,95,Nigeria,0.0
546,2020-03-23,382,Azerbaijan,0.0
767,2020-03-23,467,Belarus,0.0
4956,2020-03-23,3,Montserrat,0.0
6669,2020-03-23,178456,South_Korea,32.0
851,2020-03-23,18036,Belgium,17.0
141,2020-03-23,782,Algeria,1.0
7651,2020-03-23,132785,United_States_of_America,21.0
5743,2020-03-23,562,Palestine,0.0
4967,2020-03-23,562,Morocco,1.0
6580,2020-03-23,1093,Slovakia,5.0
1015,2020-03-23,409,Bosnia_and_Herzegovina,1.0
5932,2020-03-23,3091,Poland,9.0
4989,2020-03-23,1,Mozambique,0.0
996,2020-03-23,141,Bolivia,0.0
5007,2020-03-23,21,Namibia,0.0
978,2020-03-23,13,Bhutan,0.0
5024,2020-03-23,46,Nepal,0.0
245,2020-03-23,1235,Argentina,4.0
966,2020-03-23,12,Bermuda,0.0
5103,2020-03-23,23946,Netherlands,17.0
5656,2020-03-23,3259,Pakistan,7.0
951,2020-03-23,11,Benin,0.0
5195,2020-03-23,11,New_Caledonia,0.0
270,2020-03-23,928,Armenia,5.0
5570,2020-03-23,451,Oman,0.0
5206,2020-03-23,340,New_Zealand,1.0
3047,2020-03-23,71,Guam,0.0
4661,2020-03-23,142,Maldives,0.0
2441,2020-03-23,12,Eswatini,0.0
3384,2020-03-23,2325,Indonesia,8.0
2354,2020-03-23,2312,Estonia,9.0
3469,2020-03-23,231132,Iran,26.0
2344,2020-03-23,2,Eritrea,0.0
6482,2020-03-23,6633,Singapore,23.0
3561,2020-03-23,2045,Iraq,8.0
2327,2020-03-23,27,Equatorial_Guinea,0.0
6169,2020-03-23,1861,Russia,6.0
3651,2020-03-23,4430,Ireland,9.0
7335,2020-03-23,2,Timor_Leste,0.0
7059,2020-03-23,37756,Switzerland,17.0
7345,2020-03-23,46,Togo,0.0
2314,2020-03-23,11,El_Salvador,0.0
3752,2020-03-23,5407,Israel,10.0
3841,2020-03-23,437035,Italy,29.0
2226,2020-03-23,2168,Egypt,8.0
1459,2020-03-23,10,Cayman_Islands,0.0
3933,2020-03-23,137,Jamaica,0.0
3952,2020-03-23,16511,Japan,31.0
2139,2020-03-23,2454,Ecuador,6.0
7382,2020-03-23,379,Tunisia,0.0
4044,2020-03-23,44,Jersey,0.0
2056,2020-03-23,453,Dominican_Republic,2.0
3741,2020-03-23,5,Isle_of_Man,0.0
2458,2020-03-23,58,Ethiopia,0.0
2477,2020-03-23,359,Faroe_Islands,1.0
3293,2020-03-23,2340,India,7.0
3026,2020-03-23,8,Greenland,0.0
2936,2020-03-23,4673,Greece,11.0
7160,2020-03-23,2115,Taiwan,5.0
2924,2020-03-23,45,Gibraltar,0.0
7151,2020-03-23,1,Syria,0.0
2906,2020-03-23,97,Ghana,0.0
3060,2020-03-23,80,Guatemala,0.0
2814,2020-03-23,122169,Germany,23.0
3077,2020-03-23,20,Guernsey,0.0
2725,2020-03-23,511,Georgia,0.0
3089,2020-03-23,12,Guinea,0.0
2711,2020-03-23,6,Gambia,0.0
3111,2020-03-23,38,Guyana,0.0
2693,2020-03-23,23,Gabon,0.0
7250,2020-03-23,4042,Thailand,8.0
3128,2020-03-23,8,Haiti,0.0
2680,2020-03-23,56,French_Polynesia,0.0
3140,2020-03-23,9,Holy_See,0.0
6079,2020-03-23,2594,Romania,9.0
2588,2020-03-23,103702,France,22.0
3157,2020-03-23,141,Honduras,0.0
2501,2020-03-23,3800,Finland,10.0
3175,2020-03-23,825,Hungary,3.0
2489,2020-03-23,7,Fiji,0.0
3201,2020-03-23,3485,Iceland,11.0
4056,2020-03-23,429,Jordan,0.0
2047,2020-03-23,1,Dominica,0.0
7363,2020-03-23,147,Trinidad_and_Tobago,0.0
7405,2020-03-23,3569,Turkey,5.0
6937,2020-03-23,15,Sudan,0.0
1831,2020-03-23,6143,Czech_Republic,11.0
6854,2020-03-23,473,Sri_Lanka,0.0
6465,2020-03-23,46,Seychelles,0.0
4110,2020-03-23,142,Kosovo,0.0
4126,2020-03-23,2131,Kuwait,9.0
1526,2020-03-23,3494454,China,65.0
1811,2020-03-23,515,Cyprus,0.0
4215,2020-03-23,43,Kyrgyzstan,0.0
4391,2020-03-23,479,Lithuania,2.0
1786,2020-03-23,126,Cuba,0.0
1618,2020-03-23,1063,Colombia,5.0
4235,2020-03-23,750,Latvia,3.0
5991,2020-03-23,4650,Qatar,11.0
1639,2020-03-23,20,Congo,0.0
1697,2020-03-23,1120,Croatia,4.0
4260,2020-03-23,1674,Lebanon,7.0
1679,2020-03-23,90,Cote_dIvoire,0.0
4348,2020-03-23,15,Liberia,0.0
1655,2020-03-23,772,Costa_Rica,3.0
6256,2020-03-23,93,Rwanda,0.0
7458,2020-03-23,1715,United_Arab_Emirates,6.0
1499,2020-03-23,2828,Chile,7.0
6967,2020-03-23,15384,Sweden,17.0
2034,2020-03-23,5,Djibouti,0.0
1471,2020-03-23,13,Central_African_Republic,0.0
4075,2020-03-23,314,Kazakhstan,0.0
4570,2020-03-23,8876,Malaysia,14.0
1942,2020-03-23,12419,Denmark,14.0
1487,2020-03-23,6,Chad,0.0
7430,2020-03-23,2,Uganda,0.0
3038,2020-03-23,1,Grenada,0.0
4474,2020-03-23,2893,Luxembourg,6.0
4559,2020-03-23,9,Madagascar,0.0
7440,2020-03-23,185,Ukraine,0.0
6955,2020-03-23,12,Suriname,0.0
7544,2020-03-23,30283,United_Kingdom,18.0
4092,2020-03-23,55,Kenya,0.0
1923,2020-03-23,104,Democratic_Republic_of_the_Congo,0.0
4370,2020-03-23,203,Liechtenstein,0.0
7159,2020-03-24,2310,Taiwan,6.0
6579,2020-03-24,1284,Slovakia,6.0
7249,2020-03-24,4869,Thailand,9.0
7543,2020-03-24,36933,United_Kingdom,19.0
6464,2020-03-24,53,Seychelles,0.0
7900,2020-03-24,7,Zimbabwe,0.0
6442,2020-03-24,1233,Serbia,5.0
7887,2020-03-24,14,Zambia,0.0
7150,2020-03-24,2,Syria,0.0
7058,2020-03-24,45771,Switzerland,18.0
6603,2020-03-24,3482,Slovenia,11.0
6966,2020-03-24,17400,Sweden,18.0
7381,2020-03-24,468,Tunisia,0.0
6668,2020-03-24,187493,South_Korea,33.0
7429,2020-03-24,11,Uganda,0.0
7362,2020-03-24,198,Trinidad_and_Tobago,0.0
7439,2020-03-24,258,Ukraine,0.0
7741,2020-03-24,17,United_States_Virgin_Islands,0.0
7749,2020-03-24,831,Uruguay,4.0
6954,2020-03-24,18,Suriname,0.0
6644,2020-03-24,1676,South_Africa,6.0
7766,2020-03-24,237,Uzbekistan,0.0
7344,2020-03-24,64,Togo,0.0
7457,2020-03-24,1913,United_Arab_Emirates,7.0
7334,2020-03-24,3,Timor_Leste,0.0
6629,2020-03-24,8,Somalia,0.0
6936,2020-03-24,17,Sudan,0.0
6481,2020-03-24,7142,Singapore,24.0
7782,2020-03-24,349,Venezuela,0.0
7650,2020-03-24,179227,United_States_of_America,22.0
6420,2020-03-24,459,Senegal,0.0
7799,2020-03-24,1536,Vietnam,2.0
7404,2020-03-24,5098,Turkey,6.0
6761,2020-03-24,185911,Spain,22.0
7635,2020-03-24,41,United_Republic_of_Tanzania,0.0
6853,2020-03-24,570,Sri_Lanka,0.0
3951,2020-03-24,17639,Japan,32.0
1458,2020-03-24,13,Cayman_Islands,0.0
5766,2020-03-24,1675,Panama,6.0
3740,2020-03-24,18,Isle_of_Man,0.0
3751,2020-03-24,6849,Israel,11.0
269,2020-03-24,1122,Armenia,6.0
1291,2020-03-24,9534,Canada,13.0
5742,2020-03-24,621,Palestine,0.0
3840,2020-03-24,500962,Italy,30.0
3932,2020-03-24,156,Jamaica,0.0
1272,2020-03-24,185,Cameroon,0.0
1383,2020-03-24,11,Cape_Verde,0.0
4043,2020-03-24,62,Jersey,0.0
351,2020-03-24,18,Aruba,0.0
4055,2020-03-24,541,Jordan,1.0
1170,2020-03-24,352,Burkina_Faso,0.0
4074,2020-03-24,376,Kazakhstan,0.0
5655,2020-03-24,4146,Pakistan,8.0
1148,2020-03-24,1175,Bulgaria,5.0
4091,2020-03-24,71,Kenya,0.0
361,2020-03-24,9799,Australia,14.0
5569,2020-03-24,517,Oman,0.0
1189,2020-03-24,431,Cambodia,0.0
3650,2020-03-24,5555,Ireland,10.0
3560,2020-03-24,2311,Iraq,9.0
5788,2020-03-24,4,Papua_New_Guinea,0.0
1617,2020-03-24,1369,Colombia,6.0
3088,2020-03-24,14,Guinea,0.0
1525,2020-03-24,3576007,China,66.0
3110,2020-03-24,43,Guyana,0.0
5931,2020-03-24,3840,Poland,10.0
3127,2020-03-24,13,Haiti,0.0
3139,2020-03-24,10,Holy_See,0.0
3156,2020-03-24,171,Honduras,0.0
5843,2020-03-24,2805,Philippines,10.0
1498,2020-03-24,3574,Chile,8.0
232,2020-03-24,5,Antigua_and_Barbuda,0.0
3174,2020-03-24,1012,Hungary,4.0
5819,2020-03-24,2140,Peru,7.0
3200,2020-03-24,4073,Iceland,12.0
1486,2020-03-24,8,Chad,0.0
3292,2020-03-24,2832,India,8.0
5799,2020-03-24,160,Paraguay,0.0
1470,2020-03-24,17,Central_African_Republic,0.0
3383,2020-03-24,2904,Indonesia,9.0
244,2020-03-24,1536,Argentina,5.0
3468,2020-03-24,254181,Iran,27.0
1127,2020-03-24,755,Brunei_Darussalam,0.0
5957,2020-03-24,8993,Portugal,11.0
4109,2020-03-24,203,Kosovo,0.0
4214,2020-03-24,59,Kyrgyzstan,0.0
4739,2020-03-24,1759,Mexico,6.0
850,2020-03-24,21779,Belgium,18.0
4823,2020-03-24,558,Moldova,1.0
5288,2020-03-24,8,Nicaragua,0.0
4845,2020-03-24,127,Monaco,0.0
766,2020-03-24,548,Belarus,0.0
630,2020-03-24,21,Bahamas,0.0
5205,2020-03-24,482,New_Zealand,2.0
4925,2020-03-24,52,Mongolia,0.0
4727,2020-03-24,93,Mauritius,0.0
752,2020-03-24,58,Barbados,0.0
4955,2020-03-24,4,Montserrat,0.0
735,2020-03-24,140,Bangladesh,0.0
4966,2020-03-24,696,Morocco,2.0
4988,2020-03-24,2,Mozambique,0.0
5194,2020-03-24,18,New_Caledonia,0.0
4997,2020-03-24,2,Myanmar,0.0
5006,2020-03-24,24,Namibia,0.0
5023,2020-03-24,48,Nepal,0.0
5102,2020-03-24,28695,Netherlands,18.0
4941,2020-03-24,99,Montenegro,0.0
5301,2020-03-24,5,Niger,0.0
942,2020-03-24,1,Belize,0.0
4710,2020-03-24,15,Mauritania,0.0
4234,2020-03-24,930,Latvia,4.0
4259,2020-03-24,1941,Lebanon,8.0
5477,2020-03-24,18481,Norway,18.0
1033,2020-03-24,7695,Brazil,10.0
4347,2020-03-24,18,Liberia,0.0
1014,2020-03-24,538,Bosnia_and_Herzegovina,2.0
453,2020-03-24,23346,Austria,16.0
5393,2020-03-24,595,North_Macedonia,2.0
4369,2020-03-24,249,Liechtenstein,0.0
4390,2020-03-24,658,Lithuania,3.0
995,2020-03-24,169,Bolivia,0.0
4473,2020-03-24,3768,Luxembourg,7.0
545,2020-03-24,454,Azerbaijan,0.0
977,2020-03-24,15,Bhutan,0.0
4558,2020-03-24,26,Madagascar,0.0
5312,2020-03-24,135,Nigeria,0.0
4569,2020-03-24,10394,Malaysia,15.0
965,2020-03-24,18,Bermuda,0.0
4660,2020-03-24,155,Maldives,0.0
950,2020-03-24,16,Benin,0.0
4688,2020-03-24,576,Malta,1.0
4125,2020-03-24,2320,Kuwait,10.0
3076,2020-03-24,40,Guernsey,0.0
644,2020-03-24,3994,Bahrain,15.0
99,2020-03-24,735,Albania,0.0
1678,2020-03-24,115,Cote_dIvoire,0.0
2033,2020-03-24,8,Djibouti,0.0
1941,2020-03-24,13879,Denmark,15.0
3025,2020-03-24,12,Greenland,0.0
2457,2020-03-24,69,Ethiopia,0.0
89,2020-03-24,6,Angola,0.0
2935,2020-03-24,5368,Greece,12.0
6303,2020-03-24,1732,San_Marino,8.0
2313,2020-03-24,16,El_Salvador,0.0
1696,2020-03-24,1426,Croatia,5.0
2440,2020-03-24,16,Eswatini,0.0
2923,2020-03-24,60,Gibraltar,0.0
1810,2020-03-24,631,Cyprus,1.0
2905,2020-03-24,124,Ghana,0.0
2353,2020-03-24,2664,Estonia,10.0
2488,2020-03-24,11,Fiji,0.0
2692,2020-03-24,29,Gabon,0.0
1785,2020-03-24,166,Cuba,0.0
6168,2020-03-24,2299,Russia,7.0
2326,2020-03-24,36,Equatorial_Guinea,0.0
2813,2020-03-24,151381,Germany,24.0
7,2020-03-24,253,Afghanistan,0.0
2343,2020-03-24,3,Eritrea,0.0
2724,2020-03-24,572,Georgia,0.0
2710,2020-03-24,8,Gambia,0.0
2225,2020-03-24,2495,Egypt,9.0
2679,2020-03-24,79,French_Polynesia,0.0
6255,2020-03-24,129,Rwanda,0.0
2587,2020-03-24,123558,France,23.0
3059,2020-03-24,100,Guatemala,0.0
1638,2020-03-24,24,Congo,0.0
2055,2020-03-24,698,Dominican_Republic,3.0
2046,2020-03-24,2,Dominica,0.0
2500,2020-03-24,4500,Finland,11.0
1922,2020-03-24,130,Democratic_Republic_of_the_Congo,0.0
6394,2020-03-24,2870,Saudi_Arabia,9.0
2476,2020-03-24,477,Faroe_Islands,2.0
6078,2020-03-24,3170,Romania,10.0
6278,2020-03-24,20,Saint_Lucia,0.0
5990,2020-03-24,5151,Qatar,12.0
2138,2020-03-24,3435,Ecuador,7.0
1800,2020-03-24,10,Curacao,0.0
3046,2020-03-24,100,Guam,0.0
140,2020-03-24,971,Algeria,2.0
3037,2020-03-24,2,Grenada,0.0
122,2020-03-24,573,Andorra,2.0
1654,2020-03-24,930,Costa_Rica,4.0
1830,2020-03-24,7379,Czech_Republic,12.0
4557,2020-03-25,45,Madagascar,0.0
4368,2020-03-25,296,Liechtenstein,0.0
4687,2020-03-25,696,Malta,2.0
2352,2020-03-25,3033,Estonia,11.0
4472,2020-03-25,4867,Luxembourg,8.0
964,2020-03-25,24,Bermuda,0.0
1921,2020-03-25,175,Democratic_Republic_of_the_Congo,0.0
994,2020-03-25,201,Bolivia,0.0
6852,2020-03-25,672,Sri_Lanka,1.0
2475,2020-03-25,599,Faroe_Islands,3.0
1013,2020-03-25,700,Bosnia_and_Herzegovina,3.0
1940,2020-03-25,15470,Denmark,16.0
4568,2020-03-25,12018,Malaysia,16.0
4389,2020-03-25,867,Lithuania,4.0
2439,2020-03-25,20,Eswatini,0.0
2456,2020-03-25,80,Ethiopia,0.0
976,2020-03-25,17,Bhutan,0.0
4659,2020-03-25,168,Maldives,0.0
7438,2020-03-25,342,Ukraine,0.0
3075,2020-03-25,63,Guernsey,0.0
4709,2020-03-25,17,Mauritania,0.0
7403,2020-03-25,6970,Turkey,7.0
4954,2020-03-25,5,Montserrat,0.0
7361,2020-03-25,255,Trinidad_and_Tobago,0.0
2224,2020-03-25,2861,Egypt,10.0
734,2020-03-25,179,Bangladesh,0.0
4965,2020-03-25,866,Morocco,3.0
4987,2020-03-25,3,Mozambique,0.0
2137,2020-03-25,4517,Ecuador,8.0
2045,2020-03-25,4,Dominica,0.0
4996,2020-03-25,5,Myanmar,0.0
7380,2020-03-25,582,Tunisia,1.0
7740,2020-03-25,34,United_States_Virgin_Islands,0.0
5005,2020-03-25,27,Namibia,0.0
5022,2020-03-25,51,Nepal,0.0
2054,2020-03-25,1010,Dominican_Republic,4.0
4940,2020-03-25,146,Montenegro,0.0
949,2020-03-25,21,Benin,0.0
751,2020-03-25,76,Barbados,0.0
2032,2020-03-25,11,Djibouti,0.0
7428,2020-03-25,20,Uganda,0.0
4726,2020-03-25,135,Mauritius,0.0
2342,2020-03-25,4,Eritrea,0.0
941,2020-03-25,2,Belize,0.0
4738,2020-03-25,2164,Mexico,7.0
2325,2020-03-25,45,Equatorial_Guinea,0.0
7421,2020-03-25,1,Turks_and_Caicos_islands,0.0
4822,2020-03-25,683,Moldova,2.0
7333,2020-03-25,4,Timor_Leste,0.0
7343,2020-03-25,82,Togo,0.0
849,2020-03-25,26048,Belgium,19.0
4844,2020-03-25,154,Monaco,0.0
6760,2020-03-25,225584,Spain,23.0
2312,2020-03-25,25,El_Salvador,0.0
765,2020-03-25,629,Belarus,0.0
4924,2020-03-25,62,Mongolia,0.0
2487,2020-03-25,16,Fiji,0.0
2678,2020-03-25,104,French_Polynesia,0.0
1032,2020-03-25,9896,Brazil,11.0
1485,2020-03-25,11,Chad,0.0
3291,2020-03-25,3394,India,9.0
3382,2020-03-25,3590,Indonesia,10.0
7057,2020-03-25,54560,Switzerland,19.0
3024,2020-03-25,16,Greenland,0.0
1469,2020-03-25,21,Central_African_Republic,0.0
3467,2020-03-25,278992,Iran,28.0
2934,2020-03-25,6111,Greece,13.0
1695,2020-03-25,1808,Croatia,6.0
7748,2020-03-25,1020,Uruguay,5.0
1457,2020-03-25,16,Cayman_Islands,0.0
3559,2020-03-25,2627,Iraq,10.0
3649,2020-03-25,6884,Ireland,11.0
2922,2020-03-25,75,Gibraltar,0.0
1382,2020-03-25,14,Cape_Verde,0.0
1677,2020-03-25,188,Cote_dIvoire,0.0
2904,2020-03-25,177,Ghana,0.0
3036,2020-03-25,3,Grenada,0.0
3045,2020-03-25,132,Guam,0.0
1637,2020-03-25,28,Congo,0.0
3087,2020-03-25,18,Guinea,0.0
7149,2020-03-25,3,Syria,0.0
1616,2020-03-25,1747,Colombia,7.0
3058,2020-03-25,121,Guatemala,0.0
3109,2020-03-25,48,Guyana,0.0
7158,2020-03-25,2526,Taiwan,7.0
1524,2020-03-25,3657638,China,67.0
3126,2020-03-25,20,Haiti,0.0
1653,2020-03-25,1107,Costa_Rica,5.0
3138,2020-03-25,11,Holy_See,0.0
3155,2020-03-25,207,Honduras,0.0
7542,2020-03-25,45010,United_Kingdom,20.0
1497,2020-03-25,4496,Chile,9.0
3173,2020-03-25,1238,Hungary,5.0
3199,2020-03-25,4721,Iceland,13.0
4361,2020-03-25,1,Libya,0.0
3739,2020-03-25,41,Isle_of_Man,0.0
1784,2020-03-25,214,Cuba,0.0
4090,2020-03-25,96,Kenya,0.0
1829,2020-03-25,8773,Czech_Republic,13.0
6935,2020-03-25,20,Sudan,0.0
1126,2020-03-25,859,Brunei_Darussalam,1.0
4108,2020-03-25,266,Kosovo,0.0
4124,2020-03-25,2511,Kuwait,11.0
4213,2020-03-25,101,Kyrgyzstan,0.0
7456,2020-03-25,2161,United_Arab_Emirates,8.0
7634,2020-03-25,53,United_Republic_of_Tanzania,0.0
4226,2020-03-25,2,Laos,0.0
4258,2020-03-25,2245,Lebanon,9.0
2586,2020-03-25,145860,France,24.0
7649,2020-03-25,234458,United_States_of_America,23.0
2499,2020-03-25,5292,Finland,12.0
4346,2020-03-25,21,Liberia,0.0
1147,2020-03-25,1395,Bulgaria,6.0
3750,2020-03-25,8779,Israel,12.0
7248,2020-03-25,5803,Thailand,10.0
2691,2020-03-25,35,Gabon,0.0
1290,2020-03-25,11493,Canada,14.0
3839,2020-03-25,570138,Italy,31.0
2812,2020-03-25,182935,Germany,25.0
3931,2020-03-25,177,Jamaica,0.0
2723,2020-03-25,642,Georgia,0.0
1271,2020-03-25,257,Cameroon,0.0
3950,2020-03-25,18832,Japan,33.0
4042,2020-03-25,80,Jersey,0.0
2709,2020-03-25,11,Gambia,0.0
1188,2020-03-25,522,Cambodia,0.0
4054,2020-03-25,668,Jordan,2.0
1809,2020-03-25,755,Cyprus,2.0
6965,2020-03-25,19672,Sweden,19.0
1169,2020-03-25,451,Burkina_Faso,0.0
4073,2020-03-25,455,Kazakhstan,0.0
6953,2020-03-25,26,Suriname,0.0
6393,2020-03-25,3637,Saudi_Arabia,10.0
4233,2020-03-25,1127,Latvia,5.0
629,2020-03-25,25,Bahamas,0.0
5287,2020-03-25,10,Nicaragua,0.0
231,2020-03-25,8,Antigua_and_Barbuda,0.0
5476,2020-03-25,21047,Norway,19.0
7886,2020-03-25,17,Zambia,0.0
6,2020-03-25,295,Afghanistan,0.0
6602,2020-03-25,3962,Slovenia,12.0
5798,2020-03-25,197,Paraguay,0.0
5818,2020-03-25,2556,Peru,8.0
7765,2020-03-25,292,Uzbekistan,0.0
121,2020-03-25,737,Andorra,3.0
6294,2020-03-25,2,Saint_Vincent_and_the_Grenadines,0.0
6077,2020-03-25,3932,Romania,11.0
5989,2020-03-25,5677,Qatar,13.0
7798,2020-03-25,1670,Vietnam,3.0
6667,2020-03-25,196630,South_Korea,34.0
243,2020-03-25,1923,Argentina,6.0
5204,2020-03-25,671,New_Zealand,3.0
5842,2020-03-25,3357,Philippines,11.0
6480,2020-03-25,7700,Singapore,25.0
6463,2020-03-25,60,Seychelles,0.0
6628,2020-03-25,9,Somalia,0.0
7781,2020-03-25,440,Venezuela,0.0
88,2020-03-25,8,Angola,0.0
6254,2020-03-25,169,Rwanda,0.0
544,2020-03-25,541,Azerbaijan,0.0
98,2020-03-25,858,Albania,1.0
6167,2020-03-25,2794,Russia,8.0
6277,2020-03-25,22,Saint_Lucia,0.0
6643,2020-03-25,2233,South_Africa,7.0
5300,2020-03-25,12,Niger,0.0
5392,2020-03-25,743,North_Macedonia,3.0
452,2020-03-25,28628,Austria,17.0
6441,2020-03-25,1482,Serbia,6.0
350,2020-03-25,35,Aruba,0.0
5741,2020-03-25,681,Palestine,0.0
5787,2020-03-25,5,Papua_New_Guinea,0.0
5311,2020-03-25,179,Nigeria,0.0
5765,2020-03-25,2118,Panama,7.0
139,2020-03-25,1202,Algeria,3.0
5568,2020-03-25,601,Oman,0.0
5956,2020-03-25,11355,Portugal,12.0
5193,2020-03-25,27,New_Caledonia,0.0
5654,2020-03-25,5137,Pakistan,9.0
6419,2020-03-25,545,Senegal,0.0
643,2020-03-25,4384,Bahrain,16.0
360,2020-03-25,12222,Australia,15.0
7899,2020-03-25,9,Zimbabwe,0.0
6578,2020-03-25,1488,Slovakia,7.0
6302,2020-03-25,1919,San_Marino,9.0
268,2020-03-25,1387,Armenia,7.0
5930,2020-03-25,4741,Poland,11.0
5101,2020-03-25,34255,Netherlands,19.0
4089,2020-03-26,121,Kenya,0.0
6166,2020-03-26,3452,Russia,9.0
5929,2020-03-26,5792,Poland,12.0
3648,2020-03-26,8448,Ireland,12.0
3172,2020-03-26,1499,Hungary,6.0
2903,2020-03-26,245,Ghana,0.0
1146,2020-03-26,1637,Bulgaria,7.0
4367,2020-03-26,347,Liechtenstein,0.0
1615,2020-03-26,2217,Colombia,8.0
1012,2020-03-26,881,Bosnia_and_Herzegovina,4.0
1168,2020-03-26,565,Burkina_Faso,1.0
3125,2020-03-26,28,Haiti,0.0
359,2020-03-26,15021,Australia,16.0
1783,2020-03-26,271,Cuba,0.0
5391,2020-03-26,920,North_Macedonia,4.0
3057,2020-03-26,145,Guatemala,0.0
2811,2020-03-26,219443,Germany,26.0
6462,2020-03-26,67,Seychelles,0.0
975,2020-03-26,20,Bhutan,0.0
5653,2020-03-26,6194,Pakistan,10.0
6627,2020-03-26,10,Somalia,0.0
1808,2020-03-26,887,Cyprus,3.0
4556,2020-03-26,64,Madagascar,0.0
1270,2020-03-26,329,Cameroon,0.0
3198,2020-03-26,5458,Iceland,14.0
2708,2020-03-26,14,Gambia,0.0
3108,2020-03-26,53,Guyana,0.0
6253,2020-03-26,210,Rwanda,0.0
543,2020-03-26,634,Azerbaijan,0.0
4471,2020-03-26,6200,Luxembourg,9.0
2722,2020-03-26,715,Georgia,0.0
993,2020-03-26,240,Bolivia,0.0
1496,2020-03-26,5638,Chile,10.0
1799,2020-03-26,16,Curacao,0.0
4041,2020-03-26,98,Jersey,0.0
6851,2020-03-26,774,Sri_Lanka,2.0
2921,2020-03-26,101,Gibraltar,0.0
6570,2020-03-26,3,Sint_Maarten,0.0
